0.000000	0.102603	570000.000000
0.104167	0.102750	570200.000000
0.208333	0.102322	570400.000000
0.312500	0.102602	570600.000000
0.416667	0.102804	570800.000000
0.520833	0.102189	571000.000000
0.625000	0.102241	571200.000000
0.729167	0.102508	571400.000000
0.833333	0.103332	571600.000000
0.937500	0.102635	571800.000000
1.041667	0.102291	572000.000000
1.145833	0.102459	572200.000000
1.250000	0.102784	572400.000000
1.354167	0.102854	572600.000000
1.458333	0.102025	572800.000000
1.562500	0.101974	573000.000000
1.666667	0.102555	573200.000000
1.770833	0.101949	573400.000000
1.875000	0.102141	573600.000000
1.979167	0.101947	573800.000000
2.083333	0.101856	574000.000000
2.187500	0.102293	574200.000000
2.291667	0.103052	574400.000000
2.395833	0.101994	574600.000000
2.500000	0.102071	574800.000000
2.604167	0.102463	575000.000000
2.708333	0.102680	575200.000000
2.812500	0.102276	575400.000000
2.916667	0.102631	575600.000000
3.020833	0.102752	575800.000000
3.125000	0.102414	576000.000000
3.229167	0.102655	576200.000000
3.333333	0.102833	576400.000000
3.437500	0.102330	576600.000000
3.541667	0.102650	576800.000000
3.645833	0.103216	577000.000000
3.750000	0.102621	577200.000000
3.854167	0.101586	577400.000000
3.958333	0.102455	577600.000000
4.062500	0.102402	577800.000000
4.166667	0.102714	578000.000000
4.270833	0.102286	578200.000000
4.375000	0.102252	578400.000000
4.479167	0.102351	578600.000000
4.583333	0.103321	578800.000000
4.687500	0.102560	579000.000000
4.791667	0.102888	579200.000000
4.895833	0.102727	579400.000000
5.000000	0.102481	579600.000000
5.104167	0.103235	579800.000000
5.208333	0.102655	580000.000000
5.312500	0.103431	580200.000000
5.416667	0.102937	580400.000000
5.520833	0.103055	580600.000000
5.625000	0.103031	580800.000000
5.729167	0.102324	581000.000000
5.833333	0.103138	581200.000000
5.937500	0.101643	581400.000000
6.041667	0.102334	581600.000000
6.145833	0.103052	581800.000000
6.250000	0.102702	582000.000000
6.354167	0.103358	582200.000000
6.458333	0.102458	582400.000000
6.562500	0.102748	582600.000000
6.666667	0.103411	582800.000000
6.770833	0.103000	583000.000000
6.875000	0.102321	583200.000000
6.979167	0.102546	583400.000000
7.083333	0.102284	583600.000000
7.187500	0.102553	583800.000000
7.291667	0.102359	584000.000000
7.395833	0.102264	584200.000000
7.500000	0.102049	584400.000000
7.604167	0.102053	584600.000000
7.708333	0.101782	584800.000000
7.812500	0.102303	585000.000000
7.916667	0.101536	585200.000000
8.020833	0.101917	585400.000000
8.125000	0.101327	585600.000000
8.229167	0.101210	585800.000000
8.333333	0.101238	586000.000000
8.437500	0.101535	586200.000000
8.541667	0.100903	586400.000000
8.645833	0.100335	586600.000000
8.750000	0.100582	586800.000000
8.854167	0.100306	587000.000000
8.958333	0.099488	587200.000000
9.062500	0.099601	587400.000000
9.166667	0.099037	587600.000000
9.270833	0.098349	587800.000000
9.375000	0.098528	588000.000000
9.479167	0.098057	588200.000000
9.583333	0.097426	588400.000000
9.687500	0.097625	588600.000000
9.791667	0.096984	588800.000000
9.895833	0.095892	589000.000000
10.000000	0.094877	589200.000000
10.104167	0.093991	589400.000000
10.208333	0.093674	589600.000000
10.312500	0.091649	589800.000000
10.416667	0.091704	590000.000000
10.520833	0.090424	590200.000000
10.625000	0.088526	590400.000000
10.729167	0.086893	590600.000000
10.833333	0.085097	590800.000000
10.937500	0.083509	591000.000000
11.041667	0.081855	591200.000000
11.145833	0.079012	591400.000000
11.250000	0.075845	591600.000000
11.354167	0.072778	591800.000000
11.458333	0.069763	592000.000000
11.562500	0.064992	592200.000000
11.666667	0.059893	592400.000000
11.770833	0.054123	592600.000000
11.875000	0.048057	592800.000000
11.979167	0.041944	593000.000000
12.083333	0.032949	593200.000000
12.187500	0.024254	593400.000000
12.291667	0.014580	593600.000000
12.395833	0.003290	593800.000000
12.500000	-0.010066	594000.000000
12.604167	-0.025822	594200.000000
12.708333	-0.040544	594400.000000
12.812500	-0.059006	594600.000000
12.916667	-0.078037	594800.000000
13.020833	-0.098788	595000.000000
13.125000	-0.122464	595200.000000
13.229167	-0.144547	595400.000000
13.333333	-0.164505	595600.000000
13.437500	-0.175652	595800.000000
13.541667	-0.161176	596000.000000
13.645833	-0.090474	596200.000000
13.750000	0.084608	596400.000000
13.854167	0.421350	596600.000000
13.958333	0.931093	596800.000000
14.062500	1.515624	597000.000000
14.166667	1.980701	597200.000000
14.270833	2.094783	597400.000000
14.375000	1.798703	597600.000000
14.479167	1.227149	597800.000000
14.583333	0.612209	598000.000000
14.687500	0.112212	598200.000000
14.791667	-0.191834	598400.000000
14.895833	-0.324943	598600.000000
15.000000	-0.342552	598800.000000
15.104167	-0.311507	599000.000000
15.208333	-0.270911	599200.000000
15.312500	-0.243632	599400.000000
15.416667	-0.225822	599600.000000
15.520833	-0.215492	599800.000000
15.625000	-0.219435	600000.000000
15.729167	-0.243447	600200.000000
15.833333	-0.280002	600400.000000
15.937500	-0.301960	600600.000000
16.041667	-0.279622	600800.000000
16.145833	-0.209277	601000.000000
16.250000	-0.125036	601200.000000
16.354167	-0.065471	601400.000000
16.458333	-0.047381	601600.000000
16.562500	-0.054577	601800.000000
16.666667	-0.068215	602000.000000
16.770833	-0.075910	602200.000000
16.875000	-0.072591	602400.000000
16.979167	-0.057268	602600.000000
17.083333	-0.031576	602800.000000
17.187500	0.004848	603000.000000
17.291667	0.041717	603200.000000
17.395833	0.069322	603400.000000
17.500000	0.066997	603600.000000
17.604167	0.041009	603800.000000
17.708333	0.009874	604000.000000
17.812500	0.002093	604200.000000
17.916667	0.028560	604400.000000
18.020833	0.075224	604600.000000
18.125000	0.111469	604800.000000
18.229167	0.116167	605000.000000
18.333333	0.100074	605200.000000
18.437500	0.086428	605400.000000
18.541667	0.093438	605600.000000
18.645833	0.114402	605800.000000
18.750000	0.133979	606000.000000
18.854167	0.142900	606200.000000
18.958333	0.139532	606400.000000
19.062500	0.127239	606600.000000
19.166667	0.110738	606800.000000
19.270833	0.092907	607000.000000
19.375000	0.073412	607200.000000
19.479167	0.054537	607400.000000
19.583333	0.046257	607600.000000
19.687500	0.053900	607800.000000
19.791667	0.073065	608000.000000
19.895833	0.090497	608200.000000
20.000000	0.104072	608400.000000
20.104167	0.114025	608600.000000
20.208333	0.121299	608800.000000
20.312500	0.121813	609000.000000
20.416667	0.114875	609200.000000
20.520833	0.102527	609400.000000
20.625000	0.092643	609600.000000
20.729167	0.092836	609800.000000
20.833333	0.102387	610000.000000
20.937500	0.110625	610200.000000
21.041667	0.111332	610400.000000
21.145833	0.104694	610600.000000
21.250000	0.095748	610800.000000
21.354167	0.088069	611000.000000
21.458333	0.089735	611200.000000
21.562500	0.103383	611400.000000
21.666667	0.120617	611600.000000
21.770833	0.134527	611800.000000
21.875000	0.142415	612000.000000
21.979167	0.145476	612200.000000
22.083333	0.148192	612400.000000
22.187500	0.150524	612600.000000
22.291667	0.153958	612800.000000
22.395833	0.153732	613000.000000
22.500000	0.148753	613200.000000
22.604167	0.146370	613400.000000
22.708333	0.151374	613600.000000
22.812500	0.158466	613800.000000
22.916667	0.156128	614000.000000
23.020833	0.144593	614200.000000
23.125000	0.125120	614400.000000
23.229167	0.101869	614600.000000
23.333333	0.085340	614800.000000
23.437500	0.082668	615000.000000
23.541667	0.096035	615200.000000
23.645833	0.120353	615400.000000
23.750000	0.141795	615600.000000
23.854167	0.151605	615800.000000
23.958333	0.148583	616000.000000
24.062500	0.138383	616200.000000
24.166667	0.123073	616400.000000
24.270833	0.107196	616600.000000
24.375000	0.097943	616800.000000
24.479167	0.096321	617000.000000
24.583333	0.097213	617200.000000
24.687500	0.094600	617400.000000
24.791667	0.089626	617600.000000
24.895833	0.082897	617800.000000
25.000000	0.076196	618000.000000
25.104167	0.071123	618200.000000
25.208333	0.072814	618400.000000
25.312500	0.080983	618600.000000
25.416667	0.093543	618800.000000
25.520833	0.109310	619000.000000
25.625000	0.128831	619200.000000
25.729167	0.146565	619400.000000
25.833333	0.156178	619600.000000
25.937500	0.149486	619800.000000
26.041667	0.129459	620000.000000
26.145833	0.104195	620200.000000
26.250000	0.087210	620400.000000
26.354167	0.090924	620600.000000
26.458333	0.112462	620800.000000
26.562500	0.135170	621000.000000
26.666667	0.143868	621200.000000
26.770833	0.132214	621400.000000
26.875000	0.108347	621600.000000
26.979167	0.090833	621800.000000
27.083333	0.089712	622000.000000
27.187500	0.104549	622200.000000
27.291667	0.124688	622400.000000
27.395833	0.139779	622600.000000
27.500000	0.146178	622800.000000
27.604167	0.146087	623000.000000
27.708333	0.142180	623200.000000
27.812500	0.133904	623400.000000
27.916667	0.121428	623600.000000
28.020833	0.113585	623800.000000
28.125000	0.117424	624000.000000
28.229167	0.132261	624200.000000
28.333333	0.146510	624400.000000
28.437500	0.144454	624600.000000
28.541667	0.122712	624800.000000
28.645833	0.095559	625000.000000
28.750000	0.080459	625200.000000
28.854167	0.085999	625400.000000
28.958333	0.104256	625600.000000
29.062500	0.124204	625800.000000
29.166667	0.140504	626000.000000
29.270833	0.154333	626200.000000
29.375000	0.164252	626400.000000
29.479167	0.158027	626600.000000
29.583333	0.134014	626800.000000
29.687500	0.102516	627000.000000
29.791667	0.081918	627200.000000
29.895833	0.085975	627400.000000
30.000000	0.107892	627600.000000
30.104167	0.126827	627800.000000
30.208333	0.123508	628000.000000
30.312500	0.097524	628200.000000
30.416667	0.064973	628400.000000
30.520833	0.051414	628600.000000
30.625000	0.065549	628800.000000
30.729167	0.095347	629000.000000
30.833333	0.123742	629200.000000
30.937500	0.143082	629400.000000
31.041667	0.148885	629600.000000
31.145833	0.138387	629800.000000
31.250000	0.117063	630000.000000
31.354167	0.095343	630200.000000
31.458333	0.082559	630400.000000
31.562500	0.081788	630600.000000
31.666667	0.091880	630800.000000
31.770833	0.107434	631000.000000
31.875000	0.121722	631200.000000
31.979167	0.124056	631400.000000
32.083333	0.110004	631600.000000
32.187500	0.087251	631800.000000
32.291667	0.067310	632000.000000
32.395833	0.063558	632200.000000
32.500000	0.075758	632400.000000
32.604167	0.094292	632600.000000
32.708333	0.108414	632800.000000
32.812500	0.114569	633000.000000
32.916667	0.114562	633200.000000
33.020833	0.110263	633400.000000
33.125000	0.100579	633600.000000
33.229167	0.089418	633800.000000
33.333333	0.082178	634000.000000
33.437500	0.085746	634200.000000
33.541667	0.098691	634400.000000
33.645833	0.109174	634600.000000
33.750000	0.106321	634800.000000
33.854167	0.087627	635000.000000
33.958333	0.061202	635200.000000
34.062500	0.046129	635400.000000
34.166667	0.052340	635600.000000
34.270833	0.072242	635800.000000
34.375000	0.091002	636000.000000
34.479167	0.103091	636200.000000
34.583333	0.107225	636400.000000
34.687500	0.107934	636600.000000
34.791667	0.107467	636800.000000
34.895833	0.104893	637000.000000
35.000000	0.103081	637200.000000
35.104167	0.101685	637400.000000
35.208333	0.099972	637600.000000
35.312500	0.096473	637800.000000
35.416667	0.088653	638000.000000
35.520833	0.080558	638200.000000
35.625000	0.075851	638400.000000
35.729167	0.075748	638600.000000
35.833333	0.082014	638800.000000
35.937500	0.090432	639000.000000
36.041667	0.096078	639200.000000
36.145833	0.099895	639400.000000
36.250000	0.101189	639600.000000
36.354167	0.103057	639800.000000
36.458333	0.106023	640000.000000
36.562500	0.104763	640200.000000
36.666667	0.099812	640400.000000
36.770833	0.093059	640600.000000
36.875000	0.091169	640800.000000
36.979167	0.094669	641000.000000
37.083333	0.096835	641200.000000
37.187500	0.098453	641400.000000
37.291667	0.094289	641600.000000
37.395833	0.086108	641800.000000
37.500000	0.079801	642000.000000
37.604167	0.079695	642200.000000
37.708333	0.085768	642400.000000
37.812500	0.092843	642600.000000
37.916667	0.096826	642800.000000
38.020833	0.094975	643000.000000
38.125000	0.090380	643200.000000
38.229167	0.089724	643400.000000
38.333333	0.093923	643600.000000
38.437500	0.102025	643800.000000
38.541667	0.108150	644000.000000
38.645833	0.111565	644200.000000
38.750000	0.111199	644400.000000
38.854167	0.106706	644600.000000
38.958333	0.097582	644800.000000
39.062500	0.087495	645000.000000
39.166667	0.078666	645200.000000
39.270833	0.079636	645400.000000
39.375000	0.088622	645600.000000
39.479167	0.097743	645800.000000
39.583333	0.097156	646000.000000
39.687500	0.092331	646200.000000
39.791667	0.092043	646400.000000
39.895833	0.102300	646600.000000
40.000000	0.118292	646800.000000
40.104167	0.130196	647000.000000
40.208333	0.133365	647200.000000
40.312500	0.129618	647400.000000
40.416667	0.121989	647600.000000
40.520833	0.111611	647800.000000
40.625000	0.102658	648000.000000
40.729167	0.095732	648200.000000
40.833333	0.091933	648400.000000
40.937500	0.091431	648600.000000
41.041667	0.097785	648800.000000
41.145833	0.110167	649000.000000
41.250000	0.118322	649200.000000
41.354167	0.119461	649400.000000
41.458333	0.113601	649600.000000
41.562500	0.105951	649800.000000
41.666667	0.102952	650000.000000
41.770833	0.108402	650200.000000
41.875000	0.116618	650400.000000
41.979167	0.126810	650600.000000
42.083333	0.135699	650800.000000
42.187500	0.135884	651000.000000
42.291667	0.127294	651200.000000
42.395833	0.111556	651400.000000
42.500000	0.097319	651600.000000
42.604167	0.094782	651800.000000
42.708333	0.104376	652000.000000
42.812500	0.117598	652200.000000
42.916667	0.126669	652400.000000
43.020833	0.127430	652600.000000
43.125000	0.118402	652800.000000
43.229167	0.105157	653000.000000
43.333333	0.095886	653200.000000
43.437500	0.096011	653400.000000
43.541667	0.105616	653600.000000
43.645833	0.118688	653800.000000
43.750000	0.130767	654000.000000
43.854167	0.137937	654200.000000
43.958333	0.137046	654400.000000
44.062500	0.128210	654600.000000
44.166667	0.115457	654800.000000
44.270833	0.104008	655000.000000
44.375000	0.099040	655200.000000
44.479167	0.096151	655400.000000
44.583333	0.093842	655600.000000
44.687500	0.094366	655800.000000
44.791667	0.095387	656000.000000
44.895833	0.097737	656200.000000
45.000000	0.098149	656400.000000
45.104167	0.096737	656600.000000
45.208333	0.099081	656800.000000
45.312500	0.104186	657000.000000
45.416667	0.111649	657200.000000
45.520833	0.119341	657400.000000
45.625000	0.124540	657600.000000
45.729167	0.123036	657800.000000
45.833333	0.113329	658000.000000
45.937500	0.100403	658200.000000
46.041667	0.091461	658400.000000
46.145833	0.086944	658600.000000
